164,134,0.30192,1000,6
164,145,0.29035,208,6
162,145,0.3739,209,6
6,40,0.23618,271,6
6,42,0.26999,270,6
6,56,0.35436,162,6
164,80,0.27888,281,6
109,70,0.30192,515,6
103,145,0.2045,117,6
103,135,0.27888,501,6
6,58,0.36102,332,7
6,128,0.37766,133,7
6,130,0.27888,302,7
20,9,0.4265,221,7
20,12,0.58145,206,7
20,14,0.35436,222,7
20,17,0.23843,250,7
60,14,0.23843,472,7
60,40,0.23843,320,7
60,42,0.40853,251,7
60,56,0.48062,65,7
60,58,0.36102,332,7
60,77,0.43515,202,7
60,128,0.27234,295,7
60,130,0.27888,157,7
90,77,0.43515,202,7
130,12,0.56208,530,7
130,14,0.23705,348,7
130,40,0.23843,336,7
130,56,0.23843,363,7
130,58,0.30192,520,7
130,75,0.40853,284,7
130,77,0.27888,281,7
130,128,0.34159,344,7
130,130,0.30192,127,7
130,138,0.30192,617,7
130,140,0.27888,384,7
180,77,0.56709,592,7
180,75,0.34159,435,7
158,6,0.23843,509,7
160,6,0.56208,307,7
162,6,0.29403,477,7
160,20,0.38834,353,7
107,33,0.56208,324,7
105,33,0.23843,412,7
14,33,0.23843,250,7
12,33,0.35436,222,7
10,33,0.4265,427,7
10,50,0.4265,346,7
12,50,0.35436,361,7
105,50,0.23843,260,7
107,50,0.56208,494,7
109,50,0.40853,251,7
162,50,0.23843,690,7
162,70,0.34159,193,7
105,70,0.56208,326,7
103,70,0.48062,206,7
12,70,0.27234,264,7
10,70,0.4265,346,7
10,90,0.4265,251,7
12,90,0.43515,371,7
103,90,0.43515,408,7
105,90,0.56208,673,7
107,90,0.30192,297,7
182,90,0.34159,344,7
184,90,0.27888,873,7
10,134,0.22953,432,7
12,134,0.43515,245,7
105,134,0.30192,617,7
164,134,0.30192,1000,7
164,145,0.29035,208,7
162,145,0.3739,209,7
6,40,0.23618,271,7
6,42,0.26999,270,7
6,56,0.35436,162,7
164,80,0.27888,281,7
109,70,0.30192,515,7
103,145,0.2045,117,7
103,135,0.27888,501,7
6,58,0.36102,332,8
6,128,0.37766,133,8
6,130,0.27888,302,8
20,9,0.4265,221,8
20,12,0.58145,206,8
20,14,0.35436,222,8
20,17,0.23843,250,8
60,14,0.23843,472,8
60,40,0.23843,320,8
60,42,0.40853,251,8
60,56,0.48062,65,8
60,58,0.36102,332,8
60,77,0.43515,202,8
60,128,0.27234,295,8
60,130,0.27888,157,8
90,77,0.43515,202,8
130,12,0.56208,530,8
130,14,0.23705,348,8
130,40,0.23843,336,8
130,56,0.23843,363,8
130,58,0.30192,520,8
130,75,0.40853,284,8
130,77,0.27888,281,8
130,128,0.34159,344,8
130,130,0.30192,127,8
130,138,0.30192,617,8
130,140,0.27888,384,8
180,77,0.56709,592,8
180,75,0.34159,435,8
158,6,0.23843,509,8
160,6,0.56208,307,8
162,6,0.29403,477,8
160,20,0.38834,353,8
107,33,0.56208,324,8
105,33,0.23843,412,8
14,33,0.23843,250,8
12,33,0.35436,222,8
10,33,0.4265,427,8
10,50,0.4265,346,8
12,50,0.35436,361,8
105,50,0.23843,260,8
107,50,0.56208,494,8
109,50,0.40853,251,8
162,50,0.23843,690,8
162,70,0.34159,193,8
105,70,0.56208,326,8
103,70,0.48062,206,8
12,70,0.27234,264,8
10,70,0.4265,346,8
10,90,0.4265,251,8
12,90,0.43515,371,8
103,90,0.43515,408,8
105,90,0.56208,673,8
107,90,0.30192,297,8
182,90,0.34159,344,8
184,90,0.27888,873,8
10,134,0.22953,432,8
12,134,0.43515,245,8
105,134,0.30192,617,8
164,134,0.30192,1000,8
164,145,0.29035,208,8
162,145,0.3739,209,8
6,40,0.23618,271,8
6,42,0.26999,270,8
6,56,0.35436,162,8
164,80,0.27888,281,8
109,70,0.30192,515,8
103,145,0.2045,117,8
103,135,0.27888,501,8
6,58,0.36102,332,9
6,128,0.37766,133,9
6,130,0.27888,302,9
20,9,0.4265,221,9
20,12,0.58145,206,9
20,14,0.35436,222,9
20,17,0.23843,250,9
60,14,0.23843,472,9
60,40,0.23843,320,9
60,42,0.40853,251,9
60,56,0.48062,65,9
60,58,0.36102,332,9
60,77,0.43515,202,9
60,128,0.27234,295,9
60,130,0.27888,157,9
90,77,0.43515,202,9
130,12,0.56208,530,9
130,14,0.23705,348,9
130,40,0.23843,336,9
130,56,0.23843,363,9
130,58,0.30192,520,9
130,75,0.40853,284,9
130,77,0.27888,281,9
130,128,0.34159,344,9
130,130,0.30192,127,9
130,138,0.30192,617,9
130,140,0.27888,384,9
180,77,0.56709,592,9
180,75,0.34159,435,9
158,6,0.23843,509,9
160,6,0.56208,307,9
162,6,0.29403,477,9
160,20,0.38834,353,9
107,33,0.56208,324,9
105,33,0.23843,412,9
14,33,0.23843,250,9
12,33,0.35436,222,9
10,33,0.4265,427,9
10,50,0.4265,346,9
12,50,0.35436,361,9
105,50,0.23843,260,9
107,50,0.56208,494,9
109,50,0.40853,251,9
162,50,0.23843,690,9
162,70,0.34159,193,9
105,70,0.56208,326,9
103,70,0.48062,206,9
12,70,0.27234,264,9
10,70,0.4265,346,9
10,90,0.4265,251,9
12,90,0.43515,371,9
103,90,0.43515,408,9
105,90,0.56208,673,9
107,90,0.30192,297,9
182,90,0.34159,344,9
184,90,0.27888,873,9
10,134,0.22953,432,9
12,134,0.43515,245,9
105,134,0.30192,617,9
164,134,0.30192,1000,9
164,145,0.29035,208,9
162,145,0.3739,209,9
6,40,0.23618,271,9
6,42,0.26999,270,9
6,56,0.35436,162,9
164,80,0.27888,281,9
109,70,0.30192,515,9
103,145,0.2045,117,9
103,135,0.27888,501,9
6,58,0.36102,332,10
6,128,0.37766,133,10
6,130,0.27888,302,10
20,9,0.4265,221,10
20,12,0.58145,206,10
20,14,0.35436,222,10
20,17,0.23843,250,10
60,14,0.23843,472,10
60,40,0.23843,320,10
60,42,0.40853,251,10
60,56,0.48062,65,10
60,58,0.36102,332,10
60,77,0.43515,202,10
60,128,0.27234,295,10
60,130,0.27888,157,10
90,77,0.43515,202,10
130,12,0.56208,530,10
130,14,0.23705,348,10
130,40,0.23843,336,10
130,56,0.23843,363,10
130,58,0.30192,520,10
130,75,0.40853,284,10
130,77,0.27888,281,10
130,128,0.34159,344,10
130,130,0.30192,127,10
130,138,0.30192,617,10
130,140,0.27888,384,10
180,77,0.56709,592,10
180,75,0.34159,435,10
158,6,0.23843,509,10
160,6,0.56208,307,10
162,6,0.29403,477,10
160,20,0.38834,353,10
107,33,0.56208,324,10
105,33,0.23843,412,10
14,33,0.23843,250,10
12,33,0.35436,222,10
10,33,0.4265,427,10
10,50,0.4265,346,10
12,50,0.35436,361,10
105,50,0.23843,260,10
107,50,0.56208,494,10
109,50,0.40853,251,10
162,50,0.23843,690,10
162,70,0.34159,193,10
105,70,0.56208,326,10
103,70,0.48062,206,10
12,70,0.27234,264,10
10,70,0.4265,346,10
10,90,0.4265,251,10
12,90,0.43515,371,10
103,90,0.43515,408,10
105,90,0.56208,673,10
107,90,0.30192,297,10
182,90,0.34159,344,10
184,90,0.27888,873,10
10,134,0.22953,432,10
12,134,0.43515,245,10
105,134,0.30192,617,10
164,134,0.30192,1000,10
164,145,0.29035,208,10
162,145,0.3739,209,10
6,40,0.23618,271,10
6,42,0.26999,270,10
6,56,0.35436,162,10
164,80,0.27888,281,10
109,70,0.30192,515,10
103,145,0.2045,117,10
103,135,0.27888,501,10
6,58,0.36102,332,11
6,128,0.37766,133,11
6,130,0.27888,302,11
20,9,0.4265,221,11
20,12,0.58145,206,11
20,14,0.35436,222,11
20,17,0.23843,250,11
60,14,0.23843,472,11
60,40,0.23843,320,11
60,42,0.40853,251,11
60,56,0.48062,65,11
60,58,0.36102,332,11
60,77,0.43515,202,11
60,128,0.27234,295,11
60,130,0.27888,157,11
90,77,0.43515,202,11
130,12,0.56208,530,11
130,14,0.23705,348,11
130,40,0.23843,336,11
130,56,0.23843,363,11
130,58,0.30192,520,11
130,75,0.40853,284,11
130,77,0.27888,281,11
130,128,0.34159,344,11
130,130,0.30192,127,11
130,138,0.30192,617,11
130,140,0.27888,384,11
180,77,0.56709,592,11
180,75,0.34159,435,11
158,6,0.23843,509,11
160,6,0.56208,307,11
162,6,0.29403,477,11
160,20,0.38834,353,11
107,33,0.56208,324,11
105,33,0.23843,412,11
14,33,0.23843,250,11
12,33,0.35436,222,11
10,33,0.4265,427,11
10,50,0.4265,346,11
12,50,0.35436,361,11
105,50,0.23843,260,11
107,50,0.56208,494,11
109,50,0.40853,251,11
162,50,0.23843,690,11
162,70,0.34159,193,11
105,70,0.56208,326,11
103,70,0.48062,206,11
12,70,0.27234,264,11
10,70,0.4265,346,11
10,90,0.4265,251,11
12,90,0.43515,371,11
103,90,0.43515,408,11
105,90,0.56208,673,11
107,90,0.30192,297,11
182,90,0.34159,344,11
184,90,0.27888,873,11
10,134,0.22953,432,11
12,134,0.43515,245,11
105,134,0.30192,617,11
164,134,0.30192,1000,11
164,145,0.29035,208,11
162,145,0.3739,209,11
6,40,0.23618,271,11
6,42,0.26999,270,11
6,56,0.35436,162,11
164,80,0.27888,281,11
109,70,0.30192,515,11
103,145,0.2045,117,11
103,135,0.27888,501,11
6,58,0.36102,332,12
6,128,0.37766,133,12
6,130,0.27888,302,12
20,9,0.4265,221,12
20,12,0.58145,206,12
20,14,0.35436,222,12
20,17,0.23843,250,12
60,14,0.23843,472,12
60,40,0.23843,320,12
60,42,0.40853,251,12
60,56,0.48062,65,12
60,58,0.36102,332,12
60,77,0.43515,202,12
60,128,0.27234,295,12
60,130,0.27888,157,12
90,77,0.43515,202,12
130,12,0.56208,530,12
130,14,0.23705,348,12
130,40,0.23843,336,12
130,56,0.23843,363,12
130,58,0.30192,520,12
130,75,0.40853,284,12
130,77,0.27888,281,12
130,128,0.34159,344,12
130,130,0.30192,127,12
130,138,0.30192,617,12
130,140,0.27888,384,12
180,77,0.56709,592,12
180,75,0.34159,435,12
158,6,0.23843,509,12
160,6,0.56208,307,12
162,6,0.29403,477,12
160,20,0.38834,353,12
107,33,0.56208,324,12
105,33,0.23843,412,12
14,33,0.23843,250,12
12,33,0.35436,222,12
10,33,0.4265,427,12
10,50,0.4265,346,12
12,50,0.35436,361,12
105,50,0.23843,260,12
107,50,0.56208,494,12
109,50,0.40853,251,12
162,50,0.23843,690,12
162,70,0.34159,193,12
105,70,0.56208,326,12
103,70,0.48062,206,12
12,70,0.27234,264,12
10,70,0.4265,346,12
10,90,0.4265,251,12
12,90,0.43515,371,12
103,90,0.43515,408,12
105,90,0.56208,673,12
107,90,0.30192,297,12
182,90,0.34159,344,12
184,90,0.27888,873,12
10,134,0.22953,432,12
12,134,0.43515,245,12
105,134,0.30192,617,12
164,134,0.30192,1000,12
164,145,0.29035,208,12
162,145,0.3739,209,12
6,40,0.23618,271,12
6,42,0.26999,270,12
6,56,0.35436,162,12
164,80,0.27888,281,12
109,70,0.30192,515,12
103,145,0.2045,117,12
103,135,0.27888,501,12
6,58,0.36102,332,13
6,128,0.37766,133,13
6,130,0.27888,302,13
20,9,0.4265,221,13
20,12,0.58145,206,13
20,14,0.35436,222,13
20,17,0.23843,250,13
60,14,0.23843,472,13
60,40,0.23843,320,13
60,42,0.40853,251,13
60,56,0.48062,65,13
60,58,0.36102,332,13
60,77,0.43515,202,13
60,128,0.27234,295,13
60,130,0.27888,157,13
90,77,0.43515,202,13
130,12,0.56208,530,13
130,14,0.23705,348,13
130,40,0.23843,336,13
130,56,0.23843,363,13
130,58,0.30192,520,13
130,75,0.40853,284,13
130,77,0.27888,281,13
130,128,0.34159,344,13
130,130,0.30192,127,13
130,138,0.30192,617,13
130,140,0.27888,384,13
180,77,0.56709,592,13
180,75,0.34159,435,13
158,6,0.23843,509,13
160,6,0.56208,307,13
162,6,0.29403,477,13
160,20,0.38834,353,13
107,33,0.56208,324,13
105,33,0.23843,412,13
14,33,0.23843,250,13
12,33,0.35436,222,13
10,33,0.4265,427,13
10,50,0.4265,346,13
12,50,0.35436,361,13
105,50,0.23843,260,13
107,50,0.56208,494,13
109,50,0.40853,251,13
162,50,0.23843,690,13
162,70,0.34159,193,13
105,70,0.56208,326,13
103,70,0.48062,206,13
12,70,0.27234,264,13
10,70,0.4265,346,13
10,90,0.4265,251,13
12,90,0.43515,371,13
103,90,0.43515,408,13
105,90,0.56208,673,13
107,90,0.30192,297,13
182,90,0.34159,344,13
184,90,0.27888,873,13
10,134,0.22953,432,13
12,134,0.43515,245,13
105,134,0.30192,617,13
164,134,0.30192,1000,13
164,145,0.29035,208,13
162,145,0.3739,209,13
6,40,0.23618,271,13
6,42,0.26999,270,13
6,56,0.35436,162,13
164,80,0.27888,281,13
109,70,0.30192,515,13
103,145,0.2045,117,13
103,135,0.27888,501,13
6,58,0.36102,332,14
6,128,0.37766,133,14
6,130,0.27888,302,14
20,9,0.4265,221,14
20,12,0.58145,206,14
20,14,0.35436,222,14
20,17,0.23843,250,14
60,14,0.23843,472,14
60,40,0.23843,320,14
60,42,0.40853,251,14
60,56,0.48062,65,14
60,58,0.36102,332,14
60,77,0.43515,202,14
60,128,0.27234,295,14
60,130,0.27888,157,14
90,77,0.43515,202,14
130,12,0.56208,530,14
130,14,0.23705,348,14
130,40,0.23843,336,14
130,56,0.23843,363,14
130,58,0.30192,520,14
130,75,0.40853,284,14
130,77,0.27888,281,14
130,128,0.34159,344,14
130,130,0.30192,127,14
130,138,0.30192,617,14
130,140,0.27888,384,14
180,77,0.56709,592,14
180,75,0.34159,435,14
158,6,0.23843,509,14
160,6,0.56208,307,14
162,6,0.29403,477,14
160,20,0.38834,353,14
107,33,0.56208,324,14
105,33,0.23843,412,14
14,33,0.23843,250,14
12,33,0.35436,222,14
10,33,0.4265,427,14
10,50,0.4265,346,14
12,50,0.35436,361,14
105,50,0.23843,260,14
107,50,0.56208,494,14
109,50,0.40853,251,14
162,50,0.23843,690,14
162,70,0.34159,193,14
105,70,0.56208,326,14
103,70,0.48062,206,14
12,70,0.27234,264,14
10,70,0.4265,346,14
10,90,0.4265,251,14
12,90,0.43515,371,14
103,90,0.43515,408,14
105,90,0.56208,673,14
107,90,0.30192,297,14
182,90,0.34159,344,14
184,90,0.27888,873,14
10,134,0.22953,432,14
12,134,0.43515,245,14
105,134,0.30192,617,14
164,134,0.30192,1000,14
164,145,0.29035,208,14
162,145,0.3739,209,14
6,40,0.23618,271,14
6,42,0.26999,270,14
6,56,0.35436,162,14
164,80,0.27888,281,14
109,70,0.30192,515,14
103,145,0.2045,117,14
103,135,0.27888,501,14
6,58,0.36102,332,15
6,128,0.37766,133,15
6,130,0.27888,302,15
20,9,0.4265,221,15
20,12,0.58145,206,15
20,14,0.35436,222,15
20,17,0.23843,250,15
60,14,0.23843,472,15
60,40,0.23843,320,15
60,42,0.40853,251,15
60,56,0.48062,65,15
60,58,0.36102,332,15
60,77,0.43515,202,15
60,128,0.27234,295,15
60,130,0.27888,157,15
90,77,0.43515,202,15
130,12,0.56208,530,15
130,14,0.23705,348,15
130,40,0.23843,336,15
130,56,0.23843,363,15
130,58,0.30192,520,15
130,75,0.40853,284,15
130,77,0.27888,281,15
130,128,0.34159,344,15
130,130,0.30192,127,15
130,138,0.30192,617,15
130,140,0.27888,384,15
180,77,0.56709,592,15
180,75,0.34159,435,15
158,6,0.23843,509,15
160,6,0.56208,307,15
162,6,0.29403,477,15
160,20,0.38834,353,15
107,33,0.56208,324,15
105,33,0.23843,412,15
14,33,0.23843,250,15
12,33,0.35436,222,15
10,33,0.4265,427,15
10,50,0.4265,346,15
12,50,0.35436,361,15
105,50,0.23843,260,15
107,50,0.56208,494,15
109,50,0.40853,251,15
162,50,0.23843,690,15
162,70,0.34159,193,15
105,70,0.56208,326,15
103,70,0.48062,206,15
12,70,0.27234,264,15
10,70,0.4265,346,15
10,90,0.4265,251,15
12,90,0.43515,371,15
103,90,0.43515,408,15
105,90,0.56208,673,15
107,90,0.30192,297,15
182,90,0.34159,344,15
184,90,0.27888,873,15
10,134,0.22953,432,15
12,134,0.43515,245,15
105,134,0.30192,617,15
164,134,0.30192,1000,15
164,145,0.29035,208,15
162,145,0.3739,209,15
6,40,0.23618,271,15
6,42,0.26999,270,15
6,56,0.35436,162,15
164,80,0.27888,281,15
109,70,0.30192,515,15
103,145,0.2045,117,15
103,135,0.27888,501,15
6,58,0.36102,332,16
6,128,0.37766,133,16
6,130,0.27888,302,16
20,9,0.4265,221,16
20,12,0.58145,206,16
20,14,0.35436,222,16
20,17,0.23843,250,16
60,14,0.23843,472,16
60,40,0.23843,320,16
60,42,0.40853,251,16
60,56,0.48062,65,16
60,58,0.36102,332,16
60,77,0.43515,202,16
60,128,0.27234,295,16
60,130,0.27888,157,16
90,77,0.43515,202,16
130,12,0.56208,530,16
130,14,0.23705,348,16
130,40,0.23843,336,16
130,56,0.23843,363,16
130,58,0.30192,520,16
130,75,0.40853,284,16
130,77,0.27888,281,16
130,128,0.34159,344,16
130,130,0.30192,127,16
130,138,0.30192,617,16
130,140,0.27888,384,16
180,77,0.56709,592,16
180,75,0.34159,435,16
158,6,0.23843,509,16
160,6,0.56208,307,16
162,6,0.29403,477,16
160,20,0.38834,353,16
107,33,0.56208,324,16
105,33,0.23843,412,16
14,33,0.23843,250,16
12,33,0.35436,222,16
10,33,0.4265,427,16
10,50,0.4265,346,16
12,50,0.35436,361,16
